SecuCode,InfoPublDate,tag
603535,2017-10-17,交通运输
603536,2017-07-10,食品饮料
603538,2017-04-17,医药
603555,2014-02-10,纺织服装
603556,2017-02-07,机械
603557,2017-10-17,纺织服装
603558,2015-02-01,纺织服装
603559,2017-02-07,通信
603566,2015-06-01,农林牧渔
603567,2015-05-01,医药
603568,2015-06-01,电力及公用事业
603569,2017-02-07,汽车
603569,2019-07-22,交通运输
603577,2017-02-07,电力设备
603578,2017-04-17,家电
603579,2017-02-07,医药
603579,2018-06-07,家电
603580,2017-06-13,基础化工
603583,2018-10-31,机械
603585,2017-02-07,基础化工
603586,2017-04-17,汽车
603587,2018-07-16,纺织服装
603588,2015-01-01,电力及公用事业
603589,2015-07-01,食品饮料
603590,2018-09-07,医药
603595,2017-08-03,电子元器件
603596,2018-05-03,汽车
603598,2015-06-01,传媒
603598,2018-05-03,传媒
603599,2015-06-01,基础化工
603600,2015-02-01,轻工制造
603601,2015-02-01,基础化工
603602,2017-10-17,通信
603603,2017-03-06,电力及公用事业
603605,2017-12-04,基础化工
603606,2014-11-03,电力设备
603607,2017-11-17,轻工制造
603608,2016-03-16,纺织服装
603608,2017-07-10,纺织服装
603609,2014-09-01,农林牧渔
603611,2015-02-01,汽车
603612,2017-08-03,有色金属
603613,2019-08-21,传媒
603615,2017-03-06,基础化工
603616,2015-07-01,建材
603617,2017-08-03,机械
603618,2015-05-01,电力设备
603619,2017-12-04,石油石化
603626,2017-03-06,机械
603628,2017-02-07,电力设备
603629,2019-01-15,电子元器件
603630,2017-04-17,基础化工
603633,2017-02-07,电子元器件
603636,2015-01-01,计算机
603637,2017-03-06,建筑
603638,2017-02-07,机械
603639,2017-02-07,基础化工
603648,2017-10-17,交通运输
603650,2018-07-16,基础化工
603655,2018-01-24,汽车
603656,2017-04-17,机械
603657,2018-08-14,家电
603658,2017-02-07,医药
603659,2017-11-17,电子元器件
603660,2017-02-07,通信
603660,2018-02-27,计算机
603661,2017-12-04,轻工制造
603662,2019-08-21,机械
603663,2017-02-07,有色金属
603665,2017-04-17,纺织服装
603666,2018-07-16,机械
603667,2017-02-07,机械
603668,2017-02-07,农林牧渔
603669,2015-06-01,医药
603676,2017-08-03,医药
603677,2017-03-06,家电
603678,2015-02-01,电子元器件
603679,2017-07-10,家电
603680,2018-03-07,汽车
603680,2019-07-22,机械
603681,2019-04-24,基础化工
603683,2017-11-17,基础化工
603685,2017-12-04,家电
603686,2015-02-01,汽车
603686,2017-03-06,电力及公用事业
603687,2019-08-21,轻工制造
603688,2014-11-03,电子元器件
603689,2017-02-07,电力及公用事业
603690,2017-02-07,机械
603693,2018-07-16,电力及公用事业
603696,2015-12-31,食品饮料
603697,2019-05-22,食品饮料
603698,2015-02-01,机械
603699,2014-02-10,机械
603700,2019-03-14,机械
603701,2016-04-29,汽车
603703,2015-05-01,电子元器件
603706,2018-08-14,电力及公用事业
603707,2017-08-03,医药
603708,2017-02-07,商贸零售
603709,2018-03-07,轻工制造
603711,2017-12-04,食品饮料
603712,2018-03-07,通信
603713,2018-08-14,交通运输
603716,2017-02-07,医药
603717,2017-04-17,建筑
603718,2015-06-01,医药
603721,2017-10-17,传媒
603722,2017-11-17,基础化工
603725,2017-10-17,建材
603726,2016-04-29,机械
603727,2017-02-07,石油石化
603728,2017-06-13,电力设备
603729,2015-04-01,传媒
603730,2017-08-03,汽车
603733,2018-05-03,轻工制造
603737,2016-07-04,基础化工
603738,2017-02-07,电子元器件
603739,2019-03-14,农林牧渔
603755,2019-09-16,食品饮料
603757,2017-08-03,机械
603758,2017-06-13,汽车
603766,2012-08-31,汽车
603767,2017-07-10,汽车
603768,2017-04-17,汽车
603773,2018-05-03,电子元器件
603776,2017-10-17,汽车
603777,2017-02-07,食品饮料
603778,2015-12-31,房地产
603778,2019-07-22,建筑
603779,2016-06-03,食品饮料
603786,2019-10-23,汽车
603787,2017-06-13,汽车
603788,2015-02-01,汽车
603789,2015-05-01,机械
603790,2018-10-31,基础化工
603797,2017-06-13,电力及公用事业
603798,2016-04-29,石油石化
603799,2015-02-01,有色金属
603800,2015-12-31,石油石化
603801,2017-07-10,轻工制造
603803,2017-06-13,通信
603806,2014-10-09,电力设备
603808,2015-05-01,纺织服装
603809,2017-12-04,汽车
603810,2018-10-31,基础化工
603811,2017-04-17,医药
603813,2017-10-17,交通运输
603816,2017-02-07,轻工制造
603817,2017-03-06,电力及公用事业
603818,2015-05-01,农林牧渔
603818,2018-05-03,轻工制造
603819,2017-02-07,机械
603822,2016-04-29,基础化工
603823,2017-02-07,基础化工
603825,2017-10-17,传媒
603826,2017-06-13,建材
603828,2015-05-01,建筑
603829,2017-11-17,电力设备
603833,2017-04-17,轻工制造
603838,2015-08-06,建材
603839,2017-03-06,纺织服装
603843,2017-02-07,建筑
603848,2018-01-24,轻工制造
603855,2017-06-13,机械
603856,2017-11-17,机械
603858,2017-02-07,医药
603859,2017-02-07,计算机
603860,2017-10-17,建筑
603860,2019-08-21,机械
603861,2016-04-06,机械
603861,2016-04-25,电力设备
603863,2019-07-17,轻工制造
603866,2015-12-31,食品饮料
603867,2019-07-17,基础化工
603868,2016-04-29,家电
603869,2015-04-01,餐饮旅游
603869,2017-08-03,餐饮旅游
603869,2018-11-27,计算机
603871,2018-02-09,交通运输
603876,2018-05-03,有色金属
603877,2017-01-24,纺织服装
603878,2017-02-07,钢铁
603879,2017-07-10,基础化工
603880,2017-10-17,医药
603881,2017-02-07,计算机
603882,2017-10-17,医药
603883,2015-05-01,医药
603885,2015-06-01,交通运输
603886,2017-02-07,食品饮料
603887,2017-02-07,建筑
603888,2017-02-07,传媒
603889,2015-01-01,纺织服装
603890,2018-01-24,计算机
603895,2018-02-09,汽车
603895,2019-07-22,机械
603896,2017-06-13,医药
603897,2018-05-03,电力设备
603898,2015-03-02,轻工制造
603899,2015-02-01,轻工制造
603900,2017-02-07,商贸零售
603901,2015-06-01,机械
603903,2017-04-17,电力及公用事业
603906,2017-06-13,基础化工
603908,2017-04-17,纺织服装
603909,2016-07-04,建筑
603912,2017-11-17,机械
603915,2019-06-19,机械
603916,2017-11-17,基础化工
603917,2018-01-24,汽车
603918,2015-06-01,计算机
603919,2016-04-06,食品饮料
603920,2017-06-13,电子元器件
603922,2017-11-17,汽车
603926,2017-06-13,汽车
603927,2019-09-16,计算机
603928,2017-02-07,基础化工
603929,2017-02-07,建筑
603933,2017-08-03,电子元器件
603936,2015-12-31,电子元器件
603937,2017-11-17,有色金属
603938,2017-07-10,基础化工
603939,2015-03-02,医药
603955,2017-04-17,房地产
603955,2018-06-07,建筑
603956,2019-03-14,机械
603958,2016-07-04,纺织服装
603959,2016-06-03,建筑
603960,2017-04-17,机械
603963,2017-10-17,医药
603966,2017-03-06,机械
603967,2019-05-22,交通运输
603968,2015-06-01,基础化工
603969,2015-03-02,钢铁
603970,2017-12-04,基础化工
603976,2017-10-17,轻工制造
603977,2017-02-07,基础化工
603978,2017-10-17,有色金属
603979,2015-07-01,有色金属
603980,2017-07-10,基础化工
603982,2019-06-19,汽车
603983,2019-08-21,基础化工
603985,2017-06-13,机械
603986,2017-02-07,电子元器件
603987,2017-02-07,医药
603988,2014-12-01,机械
603988,2015-05-01,电力设备
603989,2015-06-01,电子元器件
603990,2017-02-07,计算机
603991,2017-04-17,基础化工
603992,2019-09-16,轻工制造
603993,2012-10-10,有色金属
603996,2015-12-31,电子元器件
603997,2015-03-02,汽车
603998,2015-01-01,医药
603999,2015-12-31,传媒
